  1.7399978E-02  4.1469909E-02   10.01431      6.4714193E-02   10.00823    
  1.7499978E-02  4.1421872E-02   10.01438      6.4796716E-02   10.00827    
  1.7599978E-02  4.1373845E-02   10.01446      6.4879216E-02   10.00832    
  1.7699977E-02  4.1325830E-02   10.01454      6.4961694E-02   10.00836    
  1.7799977E-02  4.1277826E-02   10.01462      6.5044150E-02   10.00841    
  1.7899977E-02  4.1229833E-02   10.01469      6.5126583E-02   10.00845    
  1.7999977E-02  4.1181851E-02   10.01477      6.5208994E-02   10.00850    
  1.8099977E-02  4.1133881E-02   10.01485      6.5291382E-02   10.00854    
  1.8199977E-02  4.1085921E-02   10.01493      6.5373749E-02   10.00859    
  1.8299976E-02  4.1037973E-02   10.01500      6.5456092E-02   10.00863    
  1.8399976E-02  4.0990040E-02   10.01508      6.5538414E-02   10.00868    
  1.8499976E-02  4.0942118E-02   10.01516      6.5620705E-02   10.00872    
  1.8599976E-02  4.0894207E-02   10.01523      6.5702975E-02   10.00876    
  1.8699976E-02  4.0846307E-02   10.01531      6.5785222E-02   10.00881    
  1.8799976E-02  4.0798418E-02   10.01539      6.5867446E-02   10.00885    
  1.8899975E-02  4.0750541E-02   10.01547      6.5949649E-02   10.00889    
  1.8999975E-02  4.0702675E-02   10.01554      6.6031829E-02   10.00894    
  1.9099975E-02  4.0654819E-02   10.01562      6.6113986E-02   10.00898    
  1.9199975E-02  4.0606976E-02   10.01570      6.6196121E-02   10.00903    
  1.9299975E-02  4.0559143E-02   10.01578      6.6278234E-02   10.00907    
  1.9399974E-02  4.0511321E-02   10.01585      6.6360325E-02   10.00911    
  1.9499974E-02  4.0463511E-02   10.01593      6.6442393E-02   10.00916    
  1.9599974E-02  4.0415712E-02   10.01601      6.6524439E-02   10.00920    
  1.9699974E-02  4.0367924E-02   10.01608      6.6606462E-02   10.00925    
  1.9799974E-02  4.0320147E-02   10.01616      6.6688456E-02   10.00929    
  1.9899974E-02  4.0272381E-02   10.01624      6.6770427E-02   10.00933    
  1.9999973E-02  4.0224627E-02   10.01631      6.6852376E-02   10.00938    
  2.0099973E-02  4.0176883E-02   10.01639      6.6934302E-02   10.00942    
  2.0199973E-02  4.0129151E-02   10.01647      6.7016207E-02   10.00947    
  2.0299973E-02  4.0081430E-02   10.01654      6.7098089E-02   10.00951    
  2.0399973E-02  4.0033720E-02   10.01662      6.7179948E-02   10.00955    
  2.0499973E-02  3.9986022E-02   10.01670      6.7261785E-02   10.00960    
  2.0599972E-02  3.9938334E-02   10.01677      6.7343600E-02   10.00964    
  2.0699972E-02  3.9890658E-02   10.01685      6.7425393E-02   10.00968    
  2.0799972E-02  3.9842993E-02   10.01692      6.7507163E-02   10.00973    
  2.0899972E-02  3.9795339E-02   10.01700      6.7588910E-02   10.00977    
  2.0999972E-02  3.9747696E-02   10.01708      6.7670636E-02   10.00982    
  2.1099972E-02  3.9700065E-02   10.01715      6.7752331E-02   10.00986    
  2.1199971E-02  3.9652444E-02   10.01723      6.7834005E-02   10.00990    
  2.1299971E-02  3.9604835E-02   10.01731      6.7915656E-02   10.00995    
  2.1399971E-02  3.9557237E-02   10.01738      6.7997284E-02   10.00999    
  2.1499971E-02  3.9509650E-02   10.01746      6.8078890E-02   10.01004    
  2.1599971E-02  3.9462075E-02   10.01753      6.8160474E-02   10.01008    
  2.1699971E-02  3.9414510E-02   10.01761      6.8242036E-02   10.01012    
  2.1799970E-02  3.9366957E-02   10.01769      6.8323575E-02   10.01017    
  2.1899970E-02  3.9319415E-02   10.01776      6.8405092E-02   10.01021    
  2.1999970E-02  3.9271884E-02   10.01784      6.8486586E-02   10.01025    
  2.2099970E-02  3.9224364E-02   10.01791      6.8568058E-02   10.01029    
  2.2199970E-02  3.9176855E-02   10.01799      6.8649508E-02   10.01034    
  2.2299970E-02  3.9129358E-02   10.01806      6.8730935E-02   10.01038    
  2.2399969E-02  3.9081872E-02   10.01814      6.8812340E-02   10.01042    
  2.2499969E-02  3.9034396E-02   10.01821      6.8893723E-02   10.01047    
  2.2599969E-02  3.8986932E-02   10.01829      6.8975084E-02   10.01051    
  2.2699969E-02  3.8939480E-02   10.01836      6.9056414E-02   10.01055    
  2.2799969E-02  3.8892038E-02   10.01844      6.9137722E-02   10.01060    
  2.2899969E-02  3.8844608E-02   10.01851      6.9219008E-02   10.01064    
  2.2999968E-02  3.8797189E-02   10.01859      6.9300272E-02   10.01068    
  2.3099968E-02  3.8749781E-02   10.01867      6.9381513E-02   10.01072    
  2.3199968E-02  3.8702387E-02   10.01874      6.9462731E-02   10.01077    
  2.3299968E-02  3.8655005E-02   10.01882      6.9543928E-02   10.01081    
  2.3399968E-02  3.8607635E-02   10.01889      6.9625102E-02   10.01085    
  2.3499968E-02  3.8560275E-02   10.01897      6.9706254E-02   10.01090    
  2.3599967E-02  3.8512927E-02   10.01904      6.9787383E-02   10.01094    
  2.3699967E-02  3.8465589E-02   10.01912      6.9868490E-02   10.01098    
  2.3799967E-02  3.8418263E-02   10.01919      6.9949575E-02   10.01102    
  2.3899967E-02  3.8370948E-02   10.01927      7.0030637E-02   10.01107    
  2.3999967E-02  3.8323645E-02   10.01934      7.0111677E-02   10.01111    
  2.4099967E-02  3.8276352E-02   10.01941      7.0192695E-02   10.01115    
